"meter_id","datetime","kw","kvar","kva","pf"
"88162154","7/1/2024 00:00:00","9543.6","3049.92","10019.1","0.95"
"88162154","7/1/2024 00:15:00","9540.72","3031.2","10010.67","0.95"
"88162154","7/1/2024 00:30:00","9520.56","3016.08","9986.88","0.95"
"88162154","7/1/2024 00:45:00","9510.48","3005.28","9974.01","0.95"
"88162154","7/1/2024 01:00:00","9434.88","3016.8","9905.46","0.95"
"88162154","7/1/2024 01:15:00","9421.2","3021.84","9893.96","0.95"
"88162154","7/1/2024 01:30:00","9437.76","3045.6","9917.01","0.95"
"88162154","7/1/2024 01:45:00","9393.12","3062.16","9879.65","0.95"
"88162154","7/1/2024 02:00:00","9362.88","3047.76","9846.44","0.95"
"88162154","7/1/2024 02:15:00","9366.48","3018.24","9840.77","0.95"
"88162154","7/1/2024 02:30:00","9374.4","3027.6","9851.18","0.95"
"88162154","7/1/2024 02:45:00","9336.24","3021.84","9813.1","0.95"
"88162154","7/1/2024 03:00:00","9349.2","3044.16","9832.32","0.95"
"88162154","7/1/2024 03:15:00","9468","3072.24","9953.98","0.95"
"88162154","7/1/2024 03:30:00","9621.36","3072.24","10099.96","0.95"
"88162154","7/1/2024 03:45:00","9742.32","3108.96","10226.36","0.95"
"88162154","7/1/2024 04:00:00","9686.88","3108.24","10173.34","0.95"
"88162154","7/1/2024 04:15:00","9632.16","3067.92","10108.94","0.95"
"88162154","7/1/2024 04:30:00","9596.88","3043.44","10067.9","0.95"
"88162154","7/1/2024 04:45:00","9625.68","3093.84","10110.67","0.95"
"88162154","7/1/2024 05:00:00","9779.04","3116.88","10263.75","0.95"
"88162154","7/1/2024 05:15:00","10065.6","3157.92","10549.35","0.95"
"88162154","7/1/2024 05:30:00","10260.72","3201.84","10748.68","0.95"
"88162154","7/1/2024 05:45:00","10591.92","3390.48","11121.34","0.95"
"88162154","7/1/2024 06:00:00","10733.04","3455.28","11275.51","0.95"
"88162154","7/1/2024 06:15:00","11210.4","3520.08","11750.07","0.95"
"88162154","7/1/2024 06:30:00","11977.2","3720.96","12541.88","0.95"
"88162154","7/1/2024 06:45:00","12072.96","3753.36","12642.95","0.95"
"88162154","7/1/2024 07:00:00","12072.96","3736.8","12638.04","0.96"
"88162154","7/1/2024 07:15:00","12134.88","3700.8","12686.66","0.96"
"88162154","7/1/2024 07:30:00","12192.48","3818.88","12776.56","0.95"
"88162154","7/1/2024 07:45:00","12242.88","3872.16","12840.63","0.95"
"88162154","7/1/2024 08:00:00","12296.88","3927.6","12908.89","0.95"
"88162154","7/1/2024 08:15:00","12287.52","4021.92","12929","0.95"
"88162154","7/1/2024 08:30:00","12497.04","4079.52","13146.04","0.95"
"88162154","7/1/2024 08:45:00","12471.84","4069.44","13118.96","0.95"
"88162154","7/1/2024 09:00:00","12507.84","4074.48","13154.75","0.95"
"88162154","7/1/2024 09:15:00","12559.68","4078.8","13205.38","0.95"
"88162154","7/1/2024 09:30:00","12699.36","4090.32","13341.83","0.95"
"88162154","7/1/2024 09:45:00","12625.2","4107.6","13276.6","0.95"
"88162154","7/1/2024 10:00:00","12644.64","4125.6","13300.66","0.95"
"88162154","7/1/2024 10:15:00","12709.44","4178.88","13378.82","0.95"
"88162154","7/1/2024 10:30:00","12731.76","4212.72","13410.62","0.95"
"88162154","7/1/2024 10:45:00","12672.72","4137.84","13331.15","0.95"
"88162154","7/1/2024 11:00:00","12732.48","4217.76","13412.89","0.95"
"88162154","7/1/2024 11:15:00","12666.96","4217.76","13350.71","0.95"
"88162154","7/1/2024 11:30:00","12746.16","4253.76","13437.23","0.95"
"88162154","7/1/2024 11:45:00","12679.2","4222.08","13363.69","0.95"
"88162154","7/1/2024 12:00:00","12581.28","4181.76","13258.04","0.95"
"88162154","7/1/2024 12:15:00","12495.6","4193.28","13180.43","0.95"
"88162154","7/1/2024 12:30:00","12661.2","4230.72","13349.34","0.95"
"88162154","7/1/2024 12:45:00","12631.68","4227.12","13320.21","0.95"
"88162154","7/1/2024 13:00:00","12549.6","4186.08","13229.35","0.95"
"88162154","7/1/2024 13:15:00","12652.56","4197.6","13330.68","0.95"
"88162154","7/1/2024 13:30:00","12536.64","4202.64","13222.31","0.95"
"88162154","7/1/2024 13:45:00","12510","4196.16","13194.99","0.95"
"88162154","7/1/2024 14:00:00","12502.8","4212","13193.22","0.95"
"88162154","7/1/2024 14:15:00","12479.76","4181.04","13161.52","0.95"
"88162154","7/1/2024 14:30:00","12475.44","4167.36","13153.08","0.95"
"88162154","7/1/2024 14:45:00","12587.76","4160.88","13257.62","0.95"
"88162154","7/1/2024 15:00:00","12566.16","4160.88","13237.12","0.95"
"88162154","7/1/2024 15:15:00","12674.88","4165.2","13341.72","0.95"
"88162154","7/1/2024 15:30:00","12466.08","4108.32","13125.6","0.95"
"88162154","7/1/2024 15:45:00","12440.88","4068","13089.08","0.95"
"88162154","7/1/2024 16:00:00","12451.68","4113.36","13113.51","0.95"
"88162154","7/1/2024 16:15:00","12402.72","4067.28","13052.6","0.95"
"88162154","7/1/2024 16:30:00","12471.84","4194","13158.13","0.95"
"88162154","7/1/2024 16:45:00","12174.48","4151.52","12862.86","0.95"
"88162154","7/1/2024 17:00:00","12308.4","4130.64","12983.02","0.95"
"88162154","7/1/2024 17:15:00","12047.04","4069.44","12715.8","0.95"
"88162154","7/1/2024 17:30:00","11934","4002.48","12587.3","0.95"
"88162154","7/1/2024 17:45:00","11913.12","3962.88","12554.95","0.95"
"88162154","7/1/2024 18:00:00","11862","3877.2","12479.57","0.95"
"88162154","7/1/2024 18:15:00","11610.72","3828.96","12225.78","0.95"
"88162154","7/1/2024 18:30:00","11595.6","3821.76","12209.17","0.95"
"88162154","7/1/2024 18:45:00","11612.88","3762.72","12207.25","0.95"
"88162154","7/1/2024 19:00:00","11586.96","3711.6","12166.91","0.95"
"88162154","7/1/2024 19:15:00","11447.28","3612.96","12003.9","0.95"
"88162154","7/1/2024 19:30:00","11441.52","3618.72","12000.15","0.95"
"88162154","7/1/2024 19:45:00","11319.84","3609.36","11881.34","0.95"
"88162154","7/1/2024 20:00:00","11250.72","3610.8","11815.95","0.95"
"88162154","7/1/2024 20:15:00","11111.04","3566.16","11669.31","0.95"
"88162154","7/1/2024 20:30:00","11103.12","3572.64","11663.75","0.95"
"88162154","7/1/2024 20:45:00","11093.04","3578.4","11655.92","0.95"
"88162154","7/1/2024 21:00:00","10981.44","3531.6","11535.35","0.95"
"88162154","7/1/2024 21:15:00","10674.72","3478.32","11227.13","0.95"
"88162154","7/1/2024 21:30:00","10621.44","3455.28","11169.33","0.95"
"88162154","7/1/2024 21:45:00","10542.96","3345.12","11060.91","0.95"
"88162154","7/1/2024 22:00:00","10468.08","3342.96","10988.91","0.95"
"88162154","7/1/2024 22:15:00","10211.04","3389.04","10758.76","0.95"
"88162154","7/1/2024 22:30:00","10056.24","3260.16","10571.5","0.95"
"88162154","7/1/2024 22:45:00","10045.44","3189.6","10539.66","0.95"
"88162154","7/1/2024 23:00:00","10023.12","3169.44","10512.29","0.95"
"88162154","7/1/2024 23:15:00","9812.88","3101.76","10291.43","0.95"
"88162154","7/1/2024 23:30:00","9707.04","3085.92","10185.75","0.95"
"88162154","7/1/2024 23:45:00","9671.04","3075.12","10148.17","0.95"
"88162154","7/2/2024 00:00:00","9659.52","3001.68","10115.16","0.95"
"88162154","7/2/2024 00:15:00","9655.2","3037.68","10121.78","0.95"
"88162154","7/2/2024 00:30:00","9643.68","3042","10112.09","0.95"
"88162154","7/2/2024 00:45:00","9534.96","2997.36","9994.98","0.95"
"88162154","7/2/2024 01:00:00","9480.96","2964.24","9933.55","0.95"
"88162154","7/2/2024 01:15:00","9462.96","2972.88","9918.95","0.95"
"88162154","7/2/2024 01:30:00","9420.48","2980.08","9880.6","0.95"
"88162154","7/2/2024 01:45:00","9414.72","3013.2","9885.16","0.95"
"88162154","7/2/2024 02:00:00","9407.52","2994.48","9872.61","0.95"
"88162154","7/2/2024 02:15:00","9408.96","3002.4","9876.38","0.95"
"88162154","7/2/2024 02:30:00","9416.88","2985.12","9878.69","0.95"
"88162154","7/2/2024 02:45:00","9398.88","2973.6","9858.05","0.95"
"88162154","7/2/2024 03:00:00","9413.28","3019.68","9885.76","0.95"
"88162154","7/2/2024 03:15:00","9473.76","3043.44","9950.61","0.95"
"88162154","7/2/2024 03:30:00","9435.6","2998.08","9900.46","0.95"
"88162154","7/2/2024 03:45:00","9434.88","3003.84","9901.52","0.95"
"88162154","7/2/2024 04:00:00","9426.96","3024.72","9900.33","0.95"
"88162154","7/2/2024 04:15:00","9427.68","2999.52","9893.34","0.95"
"88162154","7/2/2024 04:30:00","9403.92","2959.2","9858.53","0.95"
"88162154","7/2/2024 04:45:00","9460.08","2997.36","9923.57","0.95"
"88162154","7/2/2024 05:00:00","9526.32","3026.88","9995.64","0.95"
"88162154","7/2/2024 05:15:00","9851.04","3083.76","10322.43","0.95"
"88162154","7/2/2024 05:30:00","10080","3103.92","10547.07","0.96"
"88162154","7/2/2024 05:45:00","10314","3261.6","10817.42","0.95"
"88162154","7/2/2024 06:00:00","10504.08","3293.28","11008.24","0.95"
"88162154","7/2/2024 06:15:00","11042.64","3446.64","11568.03","0.95"
"88162154","7/2/2024 06:30:00","11998.08","3639.6","12537.97","0.96"
"88162154","7/2/2024 06:45:00","12208.32","3702.96","12757.55","0.96"
"88162154","7/2/2024 07:00:00","12127.68","3741.12","12691.6","0.96"
"88162154","7/2/2024 07:15:00","12187.44","3772.8","12758.04","0.96"
"88162154","7/2/2024 07:30:00","12224.88","3832.56","12811.57","0.95"
"88162154","7/2/2024 07:45:00","12214.08","3875.04","12814.04","0.95"
"88162154","7/2/2024 08:00:00","12179.52","3875.04","12781.1","0.95"
"88162154","7/2/2024 08:15:00","12201.12","3849.84","12794.08","0.95"
"88162154","7/2/2024 08:30:00","12123.36","3907.44","12737.5","0.95"
"88162154","7/2/2024 08:45:00","12100.32","4016.88","12749.63","0.95"
"88162154","7/2/2024 09:00:00","12242.16","4003.2","12880.07","0.95"
"88162154","7/2/2024 09:15:00","12052.8","3972.96","12690.72","0.95"
"88162154","7/2/2024 09:30:00","12470.4","3997.44","13095.43","0.95"
"88162154","7/2/2024 09:45:00","12336.48","3990.24","12965.75","0.95"
"88162154","7/2/2024 10:00:00","12674.16","4027.68","13298.74","0.95"
"88162154","7/2/2024 10:15:00","12710.88","4069.44","13346.42","0.95"
"88162154","7/2/2024 10:30:00","12543.12","4196.16","13226.4","0.95"
"88162154","7/2/2024 10:45:00","12425.04","4195.44","13114.24","0.95"
"88162154","7/2/2024 11:00:00","12766.32","4173.84","13431.3","0.95"
"88162154","7/2/2024 11:15:00","12724.56","4209.84","13402.88","0.95"
"88162154","7/2/2024 11:30:00","12664.8","4186.08","13338.68","0.95"
"88162154","7/2/2024 11:45:00","12914.64","4206.96","13582.58","0.95"
"88162154","7/2/2024 12:00:00","12672.72","4194.72","13348.91","0.95"
"88162154","7/2/2024 12:15:00","12514.32","4222.08","13207.35","0.95"
"88162154","7/2/2024 12:30:00","12558.24","4186.08","13237.55","0.95"
"88162154","7/2/2024 12:45:00","12490.56","4188.96","13174.27","0.95"
"88162154","7/2/2024 13:00:00","12993.12","4182.48","13649.7","0.95"
"88162154","7/2/2024 13:15:00","13126.32","4157.28","13768.92","0.95"
"88162154","7/2/2024 13:30:00","12632.4","4255.2","13329.83","0.95"
"88162154","7/2/2024 13:45:00","12739.68","4252.32","13430.62","0.95"
"88162154","7/2/2024 14:00:00","13326.48","4156.56","13959.66","0.95"
"88162154","7/2/2024 14:15:00","12809.52","4242.24","13493.72","0.95"
"88162154","7/2/2024 14:30:00","12548.88","4230.72","13242.86","0.95"
"88162154","7/2/2024 14:45:00","12485.52","4217.04","13178.45","0.95"
"88162154","7/2/2024 15:00:00","12952.08","4178.88","13609.53","0.95"
"88162154","7/2/2024 15:15:00","13277.52","4152.24","13911.64","0.95"
"88162154","7/2/2024 15:30:00","12746.88","4058.64","13377.43","0.95"
"88162154","7/2/2024 15:45:00","12708","4140","13365.36","0.95"
"88162154","7/2/2024 16:00:00","12505.68","4134.96","13171.56","0.95"
"88162154","7/2/2024 16:15:00","12332.16","4143.6","13009.67","0.95"
"88162154","7/2/2024 16:30:00","12630.96","4083.84","13274.75","0.95"
"88162154","7/2/2024 16:45:00","12497.76","4042.8","13135.38","0.95"
"88162154","7/2/2024 17:00:00","12457.44","3934.08","13063.87","0.95"
"88162154","7/2/2024 17:15:00","12265.2","3866.4","12860.18","0.95"
"88162154","7/2/2024 17:30:00","12128.4","3892.32","12737.67","0.95"
"88162154","7/2/2024 17:45:00","11944.08","3823.92","12541.27","0.95"
"88162154","7/2/2024 18:00:00","11797.92","3746.16","12378.39","0.95"
"88162154","7/2/2024 18:15:00","11774.16","3712.32","12345.53","0.95"
"88162154","7/2/2024 18:30:00","11862","3754.08","12441.87","0.95"
"88162154","7/2/2024 18:45:00","11797.2","3720.96","12370.1","0.95"
"88162154","7/2/2024 19:00:00","11594.88","3709.44","12173.79","0.95"
"88162154","7/2/2024 19:15:00","11426.4","3632.4","11989.87","0.95"
"88162154","7/2/2024 19:30:00","11388.96","3641.76","11957.04","0.95"
"88162154","7/2/2024 19:45:00","11375.28","3604.32","11932.65","0.95"
"88162154","7/2/2024 20:00:00","11362.32","3612.96","11922.91","0.95"
"88162154","7/2/2024 20:15:00","11098.08","3560.4","11655.21","0.95"
"88162154","7/2/2024 20:30:00","10956.96","3498.48","11501.93","0.95"
"88162154","7/2/2024 20:45:00","10836.72","3497.76","11387.22","0.95"
"88162154","7/2/2024 21:00:00","10895.76","3553.92","11460.71","0.95"
"88162154","7/2/2024 21:15:00","10576.8","3394.8","11108.26","0.95"
"88162154","7/2/2024 21:30:00","10594.08","3396.96","11125.37","0.95"
"88162154","7/2/2024 21:45:00","10512","3378.96","11041.72","0.95"
"88162154","7/2/2024 22:00:00","10472.4","3341.52","10992.59","0.95"
"88162154","7/2/2024 22:15:00","10356.48","3365.28","10889.53","0.95"
"88162154","7/2/2024 22:30:00","10132.56","3262.32","10644.79","0.95"
"88162154","7/2/2024 22:45:00","10015.2","3196.08","10512.81","0.95"
"88162154","7/2/2024 23:00:00","10046.88","3223.44","10551.32","0.95"
"88162154","7/2/2024 23:15:00","9812.16","3137.04","10301.43","0.95"
"88162154","7/2/2024 23:30:00","9670.32","3024","10132.11","0.95"
"88162154","7/2/2024 23:45:00","9671.04","3076.56","10148.61","0.95"
"88162154","7/3/2024 00:00:00","9609.12","3078.72","10090.28","0.95"
"88162154","7/3/2024 00:15:00","9617.76","3039.12","10086.5","0.95"
"88162154","7/3/2024 00:30:00","9579.6","3031.92","10047.95","0.95"
"88162154","7/3/2024 00:45:00","9453.6","2972.16","9909.81","0.95"
"88162154","7/3/2024 01:00:00","9554.4","2993.04","10012.24","0.95"
"88162154","7/3/2024 01:15:00","9495.36","2979.36","9951.81","0.95"
"88162154","7/3/2024 01:30:00","9428.4","2968.56","9884.69","0.95"
"88162154","7/3/2024 01:45:00","9480.96","2999.52","9944.13","0.95"
"88162154","7/3/2024 02:00:00","9459.36","3011.04","9927.03","0.95"
"88162154","7/3/2024 02:15:00","9461.52","3013.2","9929.74","0.95"
"88162154","7/3/2024 02:30:00","9400.32","2993.76","9865.53","0.95"
"88162154","7/3/2024 02:45:00","9511.2","3056.4","9990.22","0.95"
"88162154","7/3/2024 03:00:00","9525.6","3029.04","9995.61","0.95"
"88162154","7/3/2024 03:15:00","9484.56","2957.04","9934.84","0.95"
"88162154","7/3/2024 03:30:00","9501.12","2949.84","9948.51","0.96"
"88162154","7/3/2024 03:45:00","9468","2960.64","9920.1","0.95"
"88162154","7/3/2024 04:00:00","9462.96","2956.32","9914","0.95"
"88162154","7/3/2024 04:15:00","9441.36","2948.4","9891.02","0.95"
"88162154","7/3/2024 04:30:00","9523.44","3003.84","9985.94","0.95"
"88162154","7/3/2024 04:45:00","9482.4","2999.52","9945.5","0.95"
"88162154","7/3/2024 05:00:00","9576.72","3029.04","10044.33","0.95"
"88162154","7/3/2024 05:15:00","9929.52","3132.72","10411.98","0.95"
"88162154","7/3/2024 05:30:00","10203.12","3208.32","10695.65","0.95"
"88162154","7/3/2024 05:45:00","10332","3264.48","10835.45","0.95"
"88162154","7/3/2024 06:00:00","10594.8","3401.28","11127.38","0.95"
"88162154","7/3/2024 06:15:00","11165.76","3451.68","11687.1","0.96"
"88162154","7/3/2024 06:30:00","11937.6","3661.92","12486.63","0.96"
"88162154","7/3/2024 06:45:00","12024","3666.24","12570.52","0.96"
"88162154","7/3/2024 07:00:00","11991.6","3658.32","12537.22","0.96"
"88162154","7/3/2024 07:15:00","11919.6","3666.24","12470.69","0.96"
"88162154","7/3/2024 07:30:00","11938.32","3665.52","12488.38","0.96"
"88162154","7/3/2024 07:45:00","11990.16","3769.92","12568.86","0.95"
"88162154","7/3/2024 08:00:00","11811.6","3762","12396.23","0.95"
"88162154","7/3/2024 08:15:00","11897.28","3804.48","12490.77","0.95"
"88162154","7/3/2024 08:30:00","12088.08","3903.12","12702.6","0.95"
"88162154","7/3/2024 08:45:00","12054.96","3882.96","12664.89","0.95"
"88162154","7/3/2024 09:00:00","12128.4","3924.72","12747.61","0.95"
"88162154","7/3/2024 09:15:00","12060","3895.2","12673.44","0.95"
"88162154","7/3/2024 09:30:00","12012.48","3978.72","12654.24","0.95"
"88162154","7/3/2024 09:45:00","12134.16","3972.96","12768.02","0.95"
"88162154","7/3/2024 10:00:00","12191.76","3956.4","12817.65","0.95"
"88162154","7/3/2024 10:15:00","12180.24","4025.52","12828.21","0.95"
"88162154","7/3/2024 10:30:00","12137.04","4032.72","12789.47","0.95"
"88162154","7/3/2024 10:45:00","12273.12","4020.48","12914.87","0.95"
"88162154","7/3/2024 11:00:00","12031.92","4054.32","12696.64","0.95"
"88162154","7/3/2024 11:15:00","12124.08","4069.44","12788.81","0.95"
"88162154","7/3/2024 11:30:00","11851.92","4027.68","12517.6","0.95"
"88162154","7/3/2024 11:45:00","11774.88","4050","12451.92","0.95"
"88162154","7/3/2024 12:00:00","11838.96","4066.56","12517.9","0.95"
"88162154","7/3/2024 12:15:00","11934","4117.68","12624.41","0.95"
"88162154","7/3/2024 12:30:00","11836.8","4056.48","12512.59","0.95"
"88162154","7/3/2024 12:45:00","11872.08","4106.16","12562.12","0.95"
"88162154","7/3/2024 13:00:00","12013.92","4060.08","12681.42","0.95"
"88162154","7/3/2024 13:15:00","11903.76","4077.36","12582.7","0.95"
"88162154","7/3/2024 13:30:00","11995.2","4118.4","12682.51","0.95"
"88162154","7/3/2024 13:45:00","12219.12","4134.96","12899.8","0.95"
"88162154","7/3/2024 14:00:00","12433.68","4140.72","13105.04","0.95"
"88162154","7/3/2024 14:15:00","12463.92","4181.76","13146.73","0.95"
"88162154","7/3/2024 14:30:00","12301.2","4201.92","12999.06","0.95"
"88162154","7/3/2024 14:45:00","12748.32","4127.76","13399.93","0.95"
"88162154","7/3/2024 15:00:00","13023.36","4123.44","13660.55","0.95"
"88162154","7/3/2024 15:15:00","12704.4","4052.88","13335.2","0.95"
"88162154","7/3/2024 15:30:00","12813.12","4003.92","13424.14","0.95"
"88162154","7/3/2024 15:45:00","12407.04","4048.56","13050.88","0.95"
"88162154","7/3/2024 16:00:00","12160.8","4097.52","12832.57","0.95"
"88162154","7/3/2024 16:15:00","12728.88","4033.44","13352.64","0.95"
"88162154","7/3/2024 16:30:00","12083.04","4024.8","12735.73","0.95"
"88162154","7/3/2024 16:45:00","12502.08","3998.88","13126.04","0.95"
"88162154","7/3/2024 17:00:00","11995.92","4024.08","12652.88","0.95"
"88162154","7/3/2024 17:15:00","12125.52","3944.16","12750.87","0.95"
"88162154","7/3/2024 17:30:00","12078","3926.16","12700.11","0.95"
"88162154","7/3/2024 17:45:00","12030.48","3864.96","12636.07","0.95"
"88162154","7/3/2024 18:00:00","11916.72","3774.24","12500.12","0.95"
"88162154","7/3/2024 18:15:00","11867.04","3764.88","12449.94","0.95"
"88162154","7/3/2024 18:30:00","11841.84","3756.24","12423.31","0.95"
"88162154","7/3/2024 18:45:00","11707.92","3771.36","12300.35","0.95"
"88162154","7/3/2024 19:00:00","11631.6","3702.24","12206.58","0.95"
"88162154","7/3/2024 19:15:00","11462.4","3628.8","12023.1","0.95"
"88162154","7/3/2024 19:30:00","11347.2","3610.08","11907.63","0.95"
"88162154","7/3/2024 19:45:00","11345.04","3604.32","11903.83","0.95"
"88162154","7/3/2024 20:00:00","11283.12","3572.64","11835.23","0.95"
"88162154","7/3/2024 20:15:00","11152.8","3583.44","11714.35","0.95"
"88162154","7/3/2024 20:30:00","11184.48","3598.56","11749.14","0.95"
"88162154","7/3/2024 20:45:00","11109.6","3532.32","11657.64","0.95"
"88162154","7/3/2024 21:00:00","11127.6","3535.2","11675.66","0.95"
"88162154","7/3/2024 21:15:00","10846.8","3489.12","11394.17","0.95"
"88162154","7/3/2024 21:30:00","10751.04","3365.28","11265.43","0.95"
"88162154","7/3/2024 21:45:00","10648.08","3264.48","11137.25","0.96"
"88162154","7/3/2024 22:00:00","10598.4","3264.48","11089.77","0.96"
"88162154","7/3/2024 22:15:00","10202.4","3160.08","10680.59","0.96"
"88162154","7/3/2024 22:30:00","10116.72","3108.96","10583.65","0.96"
"88162154","7/3/2024 22:45:00","10222.56","3059.28","10670.52","0.96"
"88162154","7/3/2024 23:00:00","10069.2","3018.96","10512.04","0.96"
"88162154","7/3/2024 23:15:00","9951.12","3062.88","10411.82","0.96"
"88162154","7/3/2024 23:30:00","9797.04","3053.52","10261.87","0.95"
"88162154","7/3/2024 23:45:00","9820.8","3052.08","10284.13","0.95"
"88162154","7/4/2024 00:00:00","9781.92","3088.8","10258","0.95"
"88162154","7/4/2024 00:15:00","9771.84","3101.76","10252.31","0.95"
"88162154","7/4/2024 00:30:00","9783.36","3112.56","10266.56","0.95"
"88162154","7/4/2024 00:45:00","9557.28","3046.32","10031.04","0.95"
"88162154","7/4/2024 01:00:00","9609.12","3092.4","10094.46","0.95"
"88162154","7/4/2024 01:15:00","9737.28","3116.88","10223.97","0.95"
"88162154","7/4/2024 01:30:00","9721.44","3037.68","10184.98","0.95"
"88162154","7/4/2024 01:45:00","9604.8","3036.96","10073.5","0.95"
"88162154","7/4/2024 02:00:00","9650.88","2985.84","10102.21","0.96"
"88162154","7/4/2024 02:15:00","9568.08","2964.96","10016.94","0.96"
"88162154","7/4/2024 02:30:00","9586.08","2968.56","10035.2","0.96"
"88162154","7/4/2024 02:45:00","9511.2","2961.36","9961.56","0.95"
"88162154","7/4/2024 03:00:00","9433.44","2947.68","9883.25","0.95"
"88162154","7/4/2024 03:15:00","9514.8","3009.6","9979.43","0.95"
"88162154","7/4/2024 03:30:00","9498.24","2942.64","9943.63","0.96"
"88162154","7/4/2024 03:45:00","9380.88","2928.24","9827.28","0.95"
"88162154","7/4/2024 04:00:00","9582.48","3021.84","10047.66","0.95"
"88162154","7/4/2024 04:15:00","9588.96","3028.32","10055.79","0.95"
"88162154","7/4/2024 04:30:00","9693.36","3018.96","10152.6","0.95"
"88162154","7/4/2024 04:45:00","9464.4","2962.08","9917.1","0.95"
"88162154","7/4/2024 05:00:00","9513.36","2999.52","9975.03","0.95"
"88162154","7/4/2024 05:15:00","9947.52","3109.68","10422.25","0.95"
"88162154","7/4/2024 05:30:00","9932.4","3057.84","10392.45","0.96"
"88162154","7/4/2024 05:45:00","10295.28","3246.48","10795.02","0.95"
"88162154","7/4/2024 06:00:00","10473.84","3288.96","10978.1","0.95"
"88162154","7/4/2024 06:15:00","10807.2","3390.48","11326.56","0.95"
"88162154","7/4/2024 06:30:00","11454.48","3575.52","11999.56","0.95"
"88162154","7/4/2024 06:45:00","11297.52","3569.04","11847.87","0.95"
"88162154","7/4/2024 07:00:00","11189.52","3581.28","11748.66","0.95"
"88162154","7/4/2024 07:15:00","11252.16","3642.48","11827.04","0.95"
"88162154","7/4/2024 07:30:00","11080.8","3683.52","11677.01","0.95"
"88162154","7/4/2024 07:45:00","11066.4","3741.84","11681.89","0.95"
"88162154","7/4/2024 08:00:00","10955.52","3732.48","11573.89","0.95"
"88162154","7/4/2024 08:15:00","10559.52","3718.8","11195.22","0.94"
"88162154","7/4/2024 08:30:00","10266.48","3632.4","10890.13","0.94"
"88162154","7/4/2024 08:45:00","10213.2","3600.72","10829.34","0.94"
"88162154","7/4/2024 09:00:00","10229.04","3699.36","10877.43","0.94"
"88162154","7/4/2024 09:15:00","10635.84","3796.56","11293.14","0.94"
"88162154","7/4/2024 09:30:00","10572.48","3782.88","11228.87","0.94"
"88162154","7/4/2024 09:45:00","10127.52","3811.68","10821.07","0.94"
"88162154","7/4/2024 10:00:00","10308.24","3754.08","10970.55","0.94"
"88162154","7/4/2024 10:15:00","10530.72","3729.6","11171.66","0.94"
"88162154","7/4/2024 10:30:00","10776.24","3700.08","11393.77","0.95"
"88162154","7/4/2024 10:45:00","10109.52","3777.12","10792.08","0.94"
"88162154","7/4/2024 11:00:00","10023.12","3798","10718.57","0.94"
"88162154","7/4/2024 11:15:00","10113.84","3790.8","10800.92","0.94"
"88162154","7/4/2024 11:30:00","10511.28","3728.16","11152.86","0.94"
"88162154","7/4/2024 11:45:00","10404.72","3799.44","11076.73","0.94"
"88162154","7/4/2024 12:00:00","10248.48","3866.4","10953.56","0.94"
"88162154","7/4/2024 12:15:00","10247.04","3867.12","10952.46","0.94"
"88162154","7/4/2024 12:30:00","10051.2","3846.24","10761.98","0.93"
"88162154","7/4/2024 12:45:00","10034.64","3866.4","10753.75","0.93"
"88162154","7/4/2024 13:00:00","9990","3865.68","10711.84","0.93"
"88162154","7/4/2024 13:15:00","9987.84","3859.2","10707.49","0.93"
"88162154","7/4/2024 13:30:00","10117.44","3865.68","10830.79","0.93"
"88162154","7/4/2024 13:45:00","10177.2","3893.04","10896.38","0.93"
"88162154","7/4/2024 14:00:00","10378.08","3812.4","11056.17","0.94"
"88162154","7/4/2024 14:15:00","10547.28","3841.2","11224.97","0.94"
"88162154","7/4/2024 14:30:00","10261.44","3855.6","10961.88","0.94"
"88162154","7/4/2024 14:45:00","10427.76","3837.6","11111.5","0.94"
"88162154","7/4/2024 15:00:00","11000.16","3768.48","11627.77","0.95"
"88162154","7/4/2024 15:15:00","11152.08","3931.2","11824.69","0.94"
"88162154","7/4/2024 15:30:00","11251.44","3857.76","11894.42","0.95"
"88162154","7/4/2024 15:45:00","10998","3816.72","11641.45","0.94"
"88162154","7/4/2024 16:00:00","10341.36","3890.88","11049.1","0.94"
"88162154","7/4/2024 16:15:00","10803.6","3806.64","11454.62","0.94"
"88162154","7/4/2024 16:30:00","10712.88","3870","11390.47","0.94"
"88162154","7/4/2024 16:45:00","10931.76","3823.2","11581.03","0.94"
"88162154","7/4/2024 17:00:00","11000.88","3763.44","11626.82","0.95"
"88162154","7/4/2024 17:15:00","11003.04","3705.84","11610.35","0.95"
"88162154","7/4/2024 17:30:00","11172.24","3651.12","11753.71","0.95"
"88162154","7/4/2024 17:45:00","11198.16","3684.24","11788.66","0.95"
"88162154","7/4/2024 18:00:00","11100.96","3581.28","11664.34","0.95"
"88162154","7/4/2024 18:15:00","11128.32","3554.64","11682.25","0.95"
"88162154","7/4/2024 18:30:00","11076.48","3579.84","11640.6","0.95"
"88162154","7/4/2024 18:45:00","11084.4","3571.92","11645.71","0.95"
"88162154","7/4/2024 19:00:00","11149.92","3582","11711.17","0.95"
"88162154","7/4/2024 19:15:00","10769.04","3481.92","11317.95","0.95"
"88162154","7/4/2024 19:30:00","10748.88","3466.08","11293.9","0.95"
"88162154","7/4/2024 19:45:00","10702.8","3435.12","11240.55","0.95"
"88162154","7/4/2024 20:00:00","10611.36","3399.12","11142.48","0.95"
